fare_id,route_id,origin_id,destination_id,contains_id
51,,PITT,WDUB,
40,,PITT,RICH,
39,,PITT,DELN,
37,,PITT,PLZA,
36,,PITT,NBRK,
35,,PITT,DBRK,
35,,PITT,ASHB,
35,,PITT,MCAR,
35,,PITT,19TH,
35,,PITT,12TH,
35,,PITT,LAKE,
36,,PITT,FTVL,
38,,PITT,COLS,
40,,PITT,SANL,
42,,PITT,BAYF,
44,,PITT,HAYW,
46,,PITT,SHAY,
50,,PITT,UCTY,
52,,PITT,FRMT,
44,,PITT,CAST,
52,,PITT,DUBL,
43,,PITT,PITT,
14,,PITT,NCON,
52,,PITT,COLM,
14,,PITT,CONC,
14,,PITT,PHIL,
14,,PITT,WCRK,
27,,PITT,LAFY,
30,,PITT,ORIN,
34,,PITT,ROCK,
36,,PITT,WOAK,
49,,PITT,EMBR,
49,,PITT,MONT,
49,,PITT,POWL,
49,,PITT,CIVC,
49,,PITT,16TH,
49,,PITT,24TH,
51,,PITT,GLEN,
51,,PITT,BALB,
52,,PITT,DALY,
83,,PITT,OAKL,
49,,NCON,SSAN,
51,,NCON,SBRN,
86,,NCON,SFIA,
54,,NCON,MLBR,
47,,NCON,WDUB,
36,,NCON,RICH,
34,,NCON,DELN,
33,,NCON,PLZA,
32,,NCON,NBRK,
31,,NCON,DBRK,
31,,NCON,ASHB,
31,,NCON,MCAR,
31,,NCON,19TH,
31,,NCON,12TH,
31,,NCON,LAKE,
33,,NCON,FTVL,
34,,NCON,COLS,
36,,NCON,SANL,
38,,NCON,BAYF,
40,,NCON,HAYW,
42,,NCON,SHAY,
46,,NCON,UCTY,
48,,NCON,FRMT,
40,,NCON,CAST,
48,,NCON,DUBL,
14,,NCON,PITT,
43,,NCON,NCON,
48,,NCON,COLM,
14,,NCON,CONC,
14,,NCON,PHIL,
14,,NCON,WCRK,
22,,NCON,LAFY,
26,,NCON,ORIN,
30,,NCON,ROCK,
33,,NCON,WOAK,
45,,NCON,EMBR,
45,,NCON,MONT,
45,,NCON,POWL,
45,,NCON,CIVC,
45,,NCON,16TH,
46,,NCON,24TH,
47,,NCON,GLEN,
47,,NCON,BALB,
48,,NCON,DALY,
79,,NCON,OAKL,
24,,COLM,SSAN,
24,,COLM,SBRN,
59,,COLM,SFIA,
28,,COLM,MLBR,
48,,COLM,WDUB,
38,,COLM,RICH,
36,,COLM,DELN,
35,,COLM,PLZA,
34,,COLM,NBRK,
33,,COLM,DBRK,
33,,COLM,ASHB,
32,,COLM,MCAR,
31,,COLM,19TH,
31,,COLM,12TH,
31,,COLM,LAKE,
33,,COLM,FTVL,
34,,COLM,COLS,
37,,COLM,SANL,
39,,COLM,BAYF,
40,,COLM,HAYW,
43,,COLM,SHAY,
46,,COLM,UCTY,
49,,COLM,FRMT,
40,,COLM,CAST,
49,,COLM,DUBL,
52,,COLM,PITT,
48,,COLM,NCON,
43,,COLM,COLM,
46,,COLM,CONC,
43,,COLM,PHIL,
42,,COLM,WCRK,
40,,COLM,LAFY,
37,,COLM,ORIN,
33,,COLM,ROCK,
30,,COLM,WOAK,
27,,COLM,EMBR,
27,,COLM,MONT,
27,,COLM,POWL,
27,,COLM,CIVC,
25,,COLM,16TH,
25,,COLM,24TH,
24,,COLM,GLEN,
24,,COLM,BALB,
24,,COLM,DALY,
79,,COLM,OAKL,
48,,CONC,SSAN,
50,,CONC,SBRN,
84,,CONC,SFIA,
52,,CONC,MLBR,
46,,CONC,WDUB,
34,,CONC,RICH,
33,,CONC,DELN,
32,,CONC,PLZA,
30,,CONC,NBRK,
30,,CONC,DBRK,
30,,CONC,ASHB,
30,,CONC,MCAR,
30,,CONC,19TH,
30,,CONC,12TH,
30,,CONC,LAKE,
31,,CONC,FTVL,
33,,CONC,COLS,
35,,CONC,SANL,
36,,CONC,BAYF,
39,,CONC,HAYW,
41,,CONC,SHAY,
45,,CONC,UCTY,
47,,CONC,FRMT,
39,,CONC,CAST,
47,,CONC,DUBL,
14,,CONC,PITT,
14,,CONC,NCON,
46,,CONC,COLM,
43,,CONC,CONC,
14,,CONC,PHIL,
14,,CONC,WCRK,
14,,CONC,LAFY,
14,,CONC,ORIN,
29,,CONC,ROCK,
31,,CONC,WOAK,
43,,CONC,EMBR,
43,,CONC,MONT,
43,,CONC,POWL,
43,,CONC,CIVC,
44,,CONC,16TH,
44,,CONC,24TH,
45,,CONC,GLEN,
46,,CONC,BALB,
47,,CONC,DALY,
78,,CONC,OAKL,
45,,PHIL,SSAN,
47,,PHIL,SBRN,
81,,PHIL,SFIA,
49,,PHIL,MLBR,
43,,PHIL,WDUB,
31,,PHIL,RICH,
30,,PHIL,DELN,
29,,PHIL,PLZA,
27,,PHIL,NBRK,
27,,PHIL,DBRK,
27,,PHIL,ASHB,
27,,PHIL,MCAR,
27,,PHIL,19TH,
27,,PHIL,12TH,
27,,PHIL,LAKE,
28,,PHIL,FTVL,
30,,PHIL,COLS,
32,,PHIL,SANL,
33,,PHIL,BAYF,
36,,PHIL,HAYW,
38,,PHIL,SHAY,
41,,PHIL,UCTY,
44,,PHIL,FRMT,
36,,PHIL,CAST,
44,,PHIL,DUBL,
14,,PHIL,PITT,
14,,PHIL,NCON,
43,,PHIL,COLM,
14,,PHIL,CONC,
43,,PHIL,PHIL,
14,,PHIL,WCRK,
14,,PHIL,LAFY,
14,,PHIL,ORIN,
25,,PHIL,ROCK,
28,,PHIL,WOAK,
40,,PHIL,EMBR,
40,,PHIL,MONT,
40,,PHIL,POWL,
40,,PHIL,CIVC,
41,,PHIL,16TH,
41,,PHIL,24TH,
42,,PHIL,GLEN,
43,,PHIL,BALB,
44,,PHIL,DALY,
75,,PHIL,OAKL,
44,,WCRK,SSAN,
46,,WCRK,SBRN,
80,,WCRK,SFIA,
48,,WCRK,MLBR,
42,,WCRK,WDUB,
30,,WCRK,RICH,
29,,WCRK,DELN,
28,,WCRK,PLZA,
26,,WCRK,NBRK,
26,,WCRK,DBRK,
25,,WCRK,ASHB,
25,,WCRK,MCAR,
26,,WCRK,19TH,
26,,WCRK,12TH,
26,,WCRK,LAKE,
27,,WCRK,FTVL,
28,,WCRK,COLS,
30,,WCRK,SANL,
32,,WCRK,BAYF,
34,,WCRK,HAYW,
37,,WCRK,SHAY,
40,,WCRK,UCTY,
43,,WCRK,FRMT,
34,,WCRK,CAST,
43,,WCRK,DUBL,
14,,WCRK,PITT,
14,,WCRK,NCON,
42,,WCRK,COLM,
14,,WCRK,CONC,
14,,WCRK,PHIL,
43,,WCRK,WCRK,
14,,WCRK,LAFY,
14,,WCRK,ORIN,
24,,WCRK,ROCK,
27,,WCRK,WOAK,
39,,WCRK,EMBR,
39,,WCRK,MONT,
39,,WCRK,POWL,
39,,WCRK,CIVC,
40,,WCRK,16TH,
40,,WCRK,24TH,
41,,WCRK,GLEN,
42,,WCRK,BALB,
43,,WCRK,DALY,
73,,WCRK,OAKL,
41,,LAFY,SSAN,
43,,LAFY,SBRN,
78,,LAFY,SFIA,
45,,LAFY,MLBR,
39,,LAFY,WDUB,
28,,LAFY,RICH,
26,,LAFY,DELN,
25,,LAFY,PLZA,
24,,LAFY,NBRK,
23,,LAFY,DBRK,
22,,LAFY,ASHB,
21,,LAFY,MCAR,
22,,LAFY,19TH,
22,,LAFY,12TH,
22,,LAFY,LAKE,
24,,LAFY,FTVL,
25,,LAFY,COLS,
28,,LAFY,SANL,
30,,LAFY,BAYF,
32,,LAFY,HAYW,
34,,LAFY,SHAY,
37,,LAFY,UCTY,
40,,LAFY,FRMT,
32,,LAFY,CAST,
40,,LAFY,DUBL,
27,,LAFY,PITT,
22,,LAFY,NCON,
40,,LAFY,COLM,
14,,LAFY,CONC,
14,,LAFY,PHIL,
14,,LAFY,WCRK,
43,,LAFY,LAFY,
14,,LAFY,ORIN,
19,,LAFY,ROCK,
24,,LAFY,WOAK,
36,,LAFY,EMBR,
36,,LAFY,MONT,
36,,LAFY,POWL,
36,,LAFY,CIVC,
37,,LAFY,16TH,
37,,LAFY,24TH,
39,,LAFY,GLEN,
39,,LAFY,BALB,
40,,LAFY,DALY,
70,,LAFY,OAKL,
38,,ORIN,SSAN,
40,,ORIN,SBRN,
75,,ORIN,SFIA,
43,,ORIN,MLBR,
36,,ORIN,WDUB,
25,,ORIN,RICH,
24,,ORIN,DELN,
22,,ORIN,PLZA,
19,,ORIN,NBRK,
18,,ORIN,DBRK,
17,,ORIN,ASHB,
14,,ORIN,MCAR,
18,,ORIN,19TH,
18,,ORIN,12TH,
18,,ORIN,LAKE,
20,,ORIN,FTVL,
23,,ORIN,COLS,
25,,ORIN,SANL,
27,,ORIN,BAYF,
29,,ORIN,HAYW,
31,,ORIN,SHAY,
35,,ORIN,UCTY,
37,,ORIN,FRMT,
29,,ORIN,CAST,
37,,ORIN,DUBL,
30,,ORIN,PITT,
26,,ORIN,NCON,
37,,ORIN,COLM,
14,,ORIN,CONC,
14,,ORIN,PHIL,
14,,ORIN,WCRK,
14,,ORIN,LAFY,
43,,ORIN,ORIN,
14,,ORIN,ROCK,
19,,ORIN,WOAK,
33,,ORIN,EMBR,
33,,ORIN,MONT,
33,,ORIN,POWL,
33,,ORIN,CIVC,
34,,ORIN,16TH,
34,,ORIN,24TH,
36,,ORIN,GLEN,
36,,ORIN,BALB,
37,,ORIN,DALY,
68,,ORIN,OAKL,
34,,ROCK,SSAN,
36,,ROCK,SBRN,
71,,ROCK,SFIA,
39,,ROCK,MLBR,
32,,ROCK,WDUB,
20,,ROCK,RICH,
18,,ROCK,DELN,
15,,ROCK,PLZA,
14,,ROCK,NBRK,
14,,ROCK,DBRK,
14,,ROCK,ASHB,
14,,ROCK,MCAR,
14,,ROCK,19TH,
14,,ROCK,12TH,
14,,ROCK,LAKE,
14,,ROCK,FTVL,
17,,ROCK,COLS,
20,,ROCK,SANL,
22,,ROCK,BAYF,
25,,ROCK,HAYW,
27,,ROCK,SHAY,
31,,ROCK,UCTY,
33,,ROCK,FRMT,
25,,ROCK,CAST,
33,,ROCK,DUBL,
34,,ROCK,PITT,
30,,ROCK,NCON,
33,,ROCK,COLM,
29,,ROCK,CONC,
25,,ROCK,PHIL,
24,,ROCK,WCRK,
19,,ROCK,LAFY,
14,,ROCK,ORIN,
43,,ROCK,ROCK,
14,,ROCK,WOAK,
28,,ROCK,EMBR,
28,,ROCK,MONT,
28,,ROCK,POWL,
28,,ROCK,CIVC,
30,,ROCK,16TH,
30,,ROCK,24TH,
31,,ROCK,GLEN,
32,,ROCK,BALB,
33,,ROCK,DALY,
62,,ROCK,OAKL,
32,,WOAK,SSAN,
34,,WOAK,SBRN,
68,,WOAK,SFIA,
36,,WOAK,MLBR,
32,,WOAK,WDUB,
22,,WOAK,RICH,
20,,WOAK,DELN,
18,,WOAK,PLZA,
16,,WOAK,NBRK,
15,,WOAK,DBRK,
14,,WOAK,ASHB,
14,,WOAK,MCAR,
14,,WOAK,19TH,
14,,WOAK,12TH,
14,,WOAK,LAKE,
14,,WOAK,FTVL,
16,,WOAK,COLS,
19,,WOAK,SANL,
22,,WOAK,BAYF,
25,,WOAK,HAYW,
27,,WOAK,SHAY,
31,,WOAK,UCTY,
33,,WOAK,FRMT,
25,,WOAK,CAST,
33,,WOAK,DUBL,
36,,WOAK,PITT,
33,,WOAK,NCON,
30,,WOAK,COLM,
31,,WOAK,CONC,
28,,WOAK,PHIL,
27,,WOAK,WCRK,
24,,WOAK,LAFY,
19,,WOAK,ORIN,
14,,WOAK,ROCK,
43,,WOAK,WOAK,
24,,WOAK,EMBR,
24,,WOAK,MONT,
24,,WOAK,POWL,
24,,WOAK,CIVC,
25,,WOAK,16TH,
26,,WOAK,24TH,
28,,WOAK,GLEN,
29,,WOAK,BALB,
31,,WOAK,DALY,
61,,WOAK,OAKL,
29,,EMBR,SSAN,
32,,EMBR,SBRN,
67,,EMBR,SFIA,
34,,EMBR,MLBR,
44,,EMBR,WDUB,
34,,EMBR,RICH,
33,,EMBR,DELN,
32,,EMBR,PLZA,
30,,EMBR,NBRK,
30,,EMBR,DBRK,
28,,EMBR,ASHB,
27,,EMBR,MCAR,
25,,EMBR,19TH,
25,,EMBR,12TH,
25,,EMBR,LAKE,
28,,EMBR,FTVL,
31,,EMBR,COLS,
33,,EMBR,SANL,
35,,EMBR,BAYF,
37,,EMBR,HAYW,
39,,EMBR,SHAY,
43,,EMBR,UCTY,
46,,EMBR,FRMT,
37,,EMBR,CAST,
46,,EMBR,DUBL,
49,,EMBR,PITT,
45,,EMBR,NCON,
27,,EMBR,COLM,
43,,EMBR,CONC,
40,,EMBR,PHIL,
39,,EMBR,WCRK,
36,,EMBR,LAFY,
33,,EMBR,ORIN,
28,,EMBR,ROCK,
24,,EMBR,WOAK,
43,,EMBR,EMBR,
14,,EMBR,MONT,
14,,EMBR,POWL,
14,,EMBR,CIVC,
14,,EMBR,16TH,
14,,EMBR,24TH,
14,,EMBR,GLEN,
14,,EMBR,BALB,
24,,EMBR,DALY,
76,,EMBR,OAKL,
29,,MONT,SSAN,
32,,MONT,SBRN,
67,,MONT,SFIA,
34,,MONT,MLBR,
44,,MONT,WDUB,
34,,MONT,RICH,
33,,MONT,DELN,
32,,MONT,PLZA,
30,,MONT,NBRK,
30,,MONT,DBRK,
28,,MONT,ASHB,
27,,MONT,MCAR,
25,,MONT,19TH,
25,,MONT,12TH,
25,,MONT,LAKE,
28,,MONT,FTVL,
31,,MONT,COLS,
33,,MONT,SANL,
35,,MONT,BAYF,
37,,MONT,HAYW,
39,,MONT,SHAY,
43,,MONT,UCTY,
46,,MONT,FRMT,
37,,MONT,CAST,
46,,MONT,DUBL,
49,,MONT,PITT,
45,,MONT,NCON,
27,,MONT,COLM,
43,,MONT,CONC,
40,,MONT,PHIL,
39,,MONT,WCRK,
36,,MONT,LAFY,
33,,MONT,ORIN,
28,,MONT,ROCK,
24,,MONT,WOAK,
14,,MONT,EMBR,
43,,MONT,MONT,
14,,MONT,POWL,
14,,MONT,CIVC,
14,,MONT,16TH,
14,,MONT,24TH,
14,,MONT,GLEN,
14,,MONT,BALB,
24,,MONT,DALY,
76,,MONT,OAKL,
29,,POWL,SSAN,
32,,POWL,SBRN,
67,,POWL,SFIA,
34,,POWL,MLBR,
44,,POWL,WDUB,
34,,POWL,RICH,
33,,POWL,DELN,
32,,POWL,PLZA,
30,,POWL,NBRK,
30,,POWL,DBRK,
28,,POWL,ASHB,
27,,POWL,MCAR,
25,,POWL,19TH,
25,,POWL,12TH,
25,,POWL,LAKE,
28,,POWL,FTVL,
31,,POWL,COLS,
33,,POWL,SANL,
35,,POWL,BAYF,
37,,POWL,HAYW,
39,,POWL,SHAY,
43,,POWL,UCTY,
46,,POWL,FRMT,
37,,POWL,CAST,
46,,POWL,DUBL,
49,,POWL,PITT,
45,,POWL,NCON,
27,,POWL,COLM,
43,,POWL,CONC,
40,,POWL,PHIL,
39,,POWL,WCRK,
36,,POWL,LAFY,
33,,POWL,ORIN,
28,,POWL,ROCK,
24,,POWL,WOAK,
14,,POWL,EMBR,
14,,POWL,MONT,
43,,POWL,POWL,
14,,POWL,CIVC,
14,,POWL,16TH,
14,,POWL,24TH,
14,,POWL,GLEN,
14,,POWL,BALB,
24,,POWL,DALY,
76,,POWL,OAKL,
29,,CIVC,SSAN,
32,,CIVC,SBRN,
67,,CIVC,SFIA,
34,,CIVC,MLBR,
44,,CIVC,WDUB,
34,,CIVC,RICH,
33,,CIVC,DELN,
32,,CIVC,PLZA,
30,,CIVC,NBRK,
30,,CIVC,DBRK,
28,,CIVC,ASHB,
27,,CIVC,MCAR,
25,,CIVC,19TH,
25,,CIVC,12TH,
25,,CIVC,LAKE,
28,,CIVC,FTVL,
31,,CIVC,COLS,
33,,CIVC,SANL,
35,,CIVC,BAYF,
37,,CIVC,HAYW,
39,,CIVC,SHAY,
43,,CIVC,UCTY,
46,,CIVC,FRMT,
37,,CIVC,CAST,
46,,CIVC,DUBL,
49,,CIVC,PITT,
45,,CIVC,NCON,
27,,CIVC,COLM,
43,,CIVC,CONC,
40,,CIVC,PHIL,
39,,CIVC,WCRK,
36,,CIVC,LAFY,
33,,CIVC,ORIN,
28,,CIVC,ROCK,
24,,CIVC,WOAK,
14,,CIVC,EMBR,
14,,CIVC,MONT,
14,,CIVC,POWL,
43,,CIVC,CIVC,
14,,CIVC,16TH,
14,,CIVC,24TH,
14,,CIVC,GLEN,
14,,CIVC,BALB,
24,,CIVC,DALY,
76,,CIVC,OAKL,
28,,16TH,SSAN,
31,,16TH,SBRN,
66,,16TH,SFIA,
34,,16TH,MLBR,
45,,16TH,WDUB,
35,,16TH,RICH,
34,,16TH,DELN,
32,,16TH,PLZA,
31,,16TH,NBRK,
31,,16TH,DBRK,
30,,16TH,ASHB,
28,,16TH,MCAR,
27,,16TH,19TH,
27,,16TH,12TH,
27,,16TH,LAKE,
30,,16TH,FTVL,
32,,16TH,COLS,
34,,16TH,SANL,
36,,16TH,BAYF,
38,,16TH,HAYW,
40,,16TH,SHAY,
43,,16TH,UCTY,
46,,16TH,FRMT,
38,,16TH,CAST,
46,,16TH,DUBL,
49,,16TH,PITT,
45,,16TH,NCON,
25,,16TH,COLM,
44,,16TH,CONC,
41,,16TH,PHIL,
40,,16TH,WCRK,
37,,16TH,LAFY,
34,,16TH,ORIN,
30,,16TH,ROCK,
25,,16TH,WOAK,
14,,16TH,EMBR,
14,,16TH,MONT,
14,,16TH,POWL,
14,,16TH,CIVC,
43,,16TH,16TH,
14,,16TH,24TH,
14,,16TH,GLEN,
14,,16TH,BALB,
22,,16TH,DALY,
77,,16TH,OAKL,
27,,24TH,SSAN,
30,,24TH,SBRN,
66,,24TH,SFIA,
34,,24TH,MLBR,
45,,24TH,WDUB,
36,,24TH,RICH,
34,,24TH,DELN,
33,,24TH,PLZA,
31,,24TH,NBRK,
31,,24TH,DBRK,
30,,24TH,ASHB,
29,,24TH,MCAR,
27,,24TH,19TH,
27,,24TH,12TH,
27,,24TH,LAKE,
31,,24TH,FTVL,
32,,24TH,COLS,
34,,24TH,SANL,
36,,24TH,BAYF,
38,,24TH,HAYW,
40,,24TH,SHAY,
44,,24TH,UCTY,
46,,24TH,FRMT,
38,,24TH,CAST,
46,,24TH,DUBL,
49,,24TH,PITT,
46,,24TH,NCON,
25,,24TH,COLM,
44,,24TH,CONC,
41,,24TH,PHIL,
40,,24TH,WCRK,
37,,24TH,LAFY,
34,,24TH,ORIN,
30,,24TH,ROCK,
26,,24TH,WOAK,
14,,24TH,EMBR,
14,,24TH,MONT,
14,,24TH,POWL,
14,,24TH,CIVC,
14,,24TH,16TH,
43,,24TH,24TH,
14,,24TH,GLEN,
14,,24TH,BALB,
22,,24TH,DALY,
77,,24TH,OAKL,
25,,GLEN,SSAN,
28,,GLEN,SBRN,
64,,GLEN,SFIA,
32,,GLEN,MLBR,
46,,GLEN,WDUB,
37,,GLEN,RICH,
35,,GLEN,DELN,
34,,GLEN,PLZA,
33,,GLEN,NBRK,
32,,GLEN,DBRK,
31,,GLEN,ASHB,
30,,GLEN,MCAR,
29,,GLEN,19TH,
29,,GLEN,12TH,
29,,GLEN,LAKE,
32,,GLEN,FTVL,
33,,GLEN,COLS,
36,,GLEN,SANL,
37,,GLEN,BAYF,
39,,GLEN,HAYW,
42,,GLEN,SHAY,
45,,GLEN,UCTY,
48,,GLEN,FRMT,
39,,GLEN,CAST,
48,,GLEN,DUBL,
51,,GLEN,PITT,
47,,GLEN,NCON,
24,,GLEN,COLM,
45,,GLEN,CONC,
42,,GLEN,PHIL,
41,,GLEN,WCRK,
39,,GLEN,LAFY,
36,,GLEN,ORIN,
31,,GLEN,ROCK,
28,,GLEN,WOAK,
14,,GLEN,EMBR,
14,,GLEN,MONT,
14,,GLEN,POWL,
14,,GLEN,CIVC,
14,,GLEN,16TH,
14,,GLEN,24TH,
43,,GLEN,GLEN,
14,,GLEN,BALB,
22,,GLEN,DALY,
78,,GLEN,OAKL,
24,,BALB,SSAN,
27,,BALB,SBRN,
63,,BALB,SFIA,
31,,BALB,MLBR,
47,,BALB,WDUB,
37,,BALB,RICH,
36,,BALB,DELN,
34,,BALB,PLZA,
33,,BALB,NBRK,
33,,BALB,DBRK,
32,,BALB,ASHB,
31,,BALB,MCAR,
30,,BALB,19TH,
30,,BALB,12TH,
30,,BALB,LAKE,
32,,BALB,FTVL,
34,,BALB,COLS,
36,,BALB,SANL,
38,,BALB,BAYF,
40,,BALB,HAYW,
42,,BALB,SHAY,
46,,BALB,UCTY,
48,,BALB,FRMT,
40,,BALB,CAST,
48,,BALB,DUBL,
51,,BALB,PITT,
47,,BALB,NCON,
24,,BALB,COLM,
46,,BALB,CONC,
43,,BALB,PHIL,
42,,BALB,WCRK,
39,,BALB,LAFY,
36,,BALB,ORIN,
32,,BALB,ROCK,
29,,BALB,WOAK,
14,,BALB,EMBR,
14,,BALB,MONT,
14,,BALB,POWL,
14,,BALB,CIVC,
14,,BALB,16TH,
14,,BALB,24TH,
14,,BALB,GLEN,
43,,BALB,BALB,
22,,BALB,DALY,
79,,BALB,OAKL,
24,,DALY,SSAN,
24,,DALY,SBRN,
61,,DALY,SFIA,
29,,DALY,MLBR,
48,,DALY,WDUB,
38,,DALY,RICH,
36,,DALY,DELN,
35,,DALY,PLZA,
34,,DALY,NBRK,
33,,DALY,DBRK,
33,,DALY,ASHB,
32,,DALY,MCAR,
31,,DALY,19TH,
31,,DALY,12TH,
31,,DALY,LAKE,
33,,DALY,FTVL,
35,,DALY,COLS,
37,,DALY,SANL,
39,,DALY,BAYF,
41,,DALY,HAYW,
43,,DALY,SHAY,
46,,DALY,UCTY,
49,,DALY,FRMT,
41,,DALY,CAST,
49,,DALY,DUBL,
52,,DALY,PITT,
48,,DALY,NCON,
24,,DALY,COLM,
47,,DALY,CONC,
44,,DALY,PHIL,
43,,DALY,WCRK,
40,,DALY,LAFY,
37,,DALY,ORIN,
33,,DALY,ROCK,
31,,DALY,WOAK,
24,,DALY,EMBR,
24,,DALY,MONT,
24,,DALY,POWL,
24,,DALY,CIVC,
22,,DALY,16TH,
22,,DALY,24TH,
22,,DALY,GLEN,
22,,DALY,BALB,
43,,DALY,DALY,
80,,DALY,OAKL,
81,,OAKL,SSAN,
83,,OAKL,SBRN,
117,,OAKL,SFIA,
85,,OAKL,MLBR,
73,,OAKL,WDUB,
70,,OAKL,RICH,
69,,OAKL,DELN,
67,,OAKL,PLZA,
65,,OAKL,NBRK,
64,,OAKL,DBRK,
63,,OAKL,ASHB,
61,,OAKL,MCAR,
59,,OAKL,19TH,
59,,OAKL,12TH,
59,,OAKL,LAKE,
59,,OAKL,FTVL,
45,,OAKL,COLS,
59,,OAKL,SANL,
59,,OAKL,BAYF,
64,,OAKL,HAYW,
67,,OAKL,SHAY,
72,,OAKL,UCTY,
74,,OAKL,FRMT,
64,,OAKL,CAST,
74,,OAKL,DUBL,
83,,OAKL,PITT,
79,,OAKL,NCON,
79,,OAKL,COLM,
78,,OAKL,CONC,
75,,OAKL,PHIL,
73,,OAKL,WCRK,
70,,OAKL,LAFY,
68,,OAKL,ORIN,
62,,OAKL,ROCK,
61,,OAKL,WOAK,
76,,OAKL,EMBR,
76,,OAKL,MONT,
76,,OAKL,POWL,
76,,OAKL,CIVC,
77,,OAKL,16TH,
77,,OAKL,24TH,
78,,OAKL,GLEN,
79,,OAKL,BALB,
80,,OAKL,DALY,
43,,OAKL,OAKL,
